id,customer_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,created_at,updated_at,id_customer,city,state,pincode,customer_type,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_amount,utr_no,company_bank_id_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_amount_payment_out,utr_no_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,created_at_advances,updated_at_advances,deleted_at,ml_recommendation,customer_tenure_months,risk_score,loan_burden_score,advance_ratio,overdue_severity,recovery_percentage
540,54,210,FN-2025-00054,1693612800.0,New Vehicle,Sanctioned,501,606.0,1693663200.0,1693836000.0,54,Nagpur,Maharashtra,440001,business,1693576800.0,54,540,LAN556694,500000,48,13327,10,Rejected Area,5000,4068,0,12.65,1145,489787,10000,504068,2,153,540,13327,0,13327,0,DD,1696204800.0,Other,Missing,Missing,0,UTRIN3088644,2,54,540,489787,NEFT,1694044800.0,Broker,501,606,7080118015,BANK0007784,Axis Bank,Corporate Branch,489787,Missing,2,pending,54,501,606.0,1672617600.0,50000,neft,ADV496939,Bridge financing for trade-in,540,Not Recovered,0,1672700400.0,1672866000.0,0.0,Likely Approved,33,3,0.026654,0.1,1.0,0.0
540,54,210,FN-2025-00054,1693612800.0,New Vehicle,Sanctioned,501,606.0,1693663200.0,1693836000.0,54,Nagpur,Maharashtra,440001,business,1693576800.0,54,540,LAN556694,500000,48,13327,10,Rejected Area,5000,4068,0,12.65,1145,489787,10000,504068,2,154,540,13327,0,13327,0,UPI,1698796800.0,Bank,Missing,Missing,0,Missing,2,54,540,489787,NEFT,1694044800.0,Broker,501,606,7080118015,BANK0007784,Axis Bank,Corporate Branch,489787,Missing,2,pending,54,501,606.0,1672617600.0,50000,neft,ADV496939,Bridge financing for trade-in,540,Not Recovered,0,1672700400.0,1672866000.0,0.0,Likely Approved,33,3,0.026654,0.1,1.0,0.0
550,55,208,FN-2026-00055,1676419200.0,Used Vehicle,Completed,508,608.0,1676196000.0,1676455200.0,55,Bhopal,Madhya Pradesh,462001,business,1676109600.0,55,550,LAN515614,800000,48,20482,15,Central Area,8000,2798,0,10.5,2071,787131,5000,802798,2,155,550,20482,20482,0,0,Cheque,1678752000.0,Other,Missing,Missing,0,UTRIN2584831,2,55,550,787131,UPI,1676592000.0,Broker,508,608,4242779172,BANK0007621,Bank of Baroda,Corporate Branch,787131,Missing,2,completed,55,508,608.0,1672617600.0,50000,neft,ADV398302,Bridge financing for trade-in,550,Partially Recovered,25252,1672700400.0,1672866000.0,0.0,Needs Manual Review,40,2,0.0256025,0.0625,0.0,50.504000000000005
550,55,208,FN-2026-00055,1676419200.0,Used Vehicle,Completed,508,608.0,1676196000.0,1676455200.0,55,Bhopal,Madhya Pradesh,462001,business,1676109600.0,55,550,LAN515614,800000,48,20482,15,Central Area,8000,2798,0,10.5,2071,787131,5000,802798,2,156,550,20482,19094,1388,0,UPI,1681344000.0,Customer,Missing,Missing,0,UTRIN2880131,2,55,550,787131,UPI,1676592000.0,Broker,508,608,4242779172,BANK0007621,Bank of Baroda,Corporate Branch,787131,Missing,2,completed,55,508,608.0,1672617600.0,50000,neft,ADV398302,Bridge financing for trade-in,550,Partially Recovered,25252,1672700400.0,1672866000.0,0.0,Needs Manual Review,40,2,0.0256025,0.0625,0.0677668196465189,50.504000000000005
560,56,213,FN-2025-00056,1687564800.0,New Vehicle,Under Process,520,611.0,1687615200.0,1687788000.0,56,Surat,Gujarat,395003,business,1687528800.0,56,560,LAN589002,300000,72,5880,4,Central Area,3000,2703,100000,12.1,420,293877,0,302703,1,157,560,5880,0,5880,0,Cheque,1690156800.0,Other,Bank of Baroda,Main Branch,0,Missing,1,56,560,293877,Cash,1687996800.0,Customer,520,0,3980736621,BANK0009510,Missing,Missing,0,UTROUT7253992,1,pending,56,520,611.0,1694044800.0,100000,neft,ADV622170,Short term vehicle modification,560,Not Recovered,0,1691449200.0,1688857200.0,0.0,Likely Approved,36,3,0.0196,0.3333333333333333,1.0,0.0
560,56,213,FN-2025-00056,1687564800.0,New Vehicle,Under Process,520,611.0,1687615200.0,1687788000.0,56,Surat,Gujarat,395003,business,1687528800.0,56,560,LAN589002,300000,72,5880,4,Central Area,3000,2703,100000,12.1,420,293877,0,302703,1,158,560,5880,0,5880,0,NEFT,1692748800.0,Insurer,Missing,Missing,0,UTRIN2368232,1,56,560,293877,Cash,1687996800.0,Customer,520,0,3980736621,BANK0009510,Missing,Missing,0,UTROUT7253992,1,pending,56,520,611.0,1694044800.0,100000,neft,ADV622170,Short term vehicle modification,560,Not Recovered,0,1691449200.0,1688857200.0,0.0,Likely Approved,36,3,0.0196,0.3333333333333333,1.0,0.0
560,56,213,FN-2025-00056,1687564800.0,New Vehicle,Under Process,520,611.0,1687615200.0,1687788000.0,56,Surat,Gujarat,395003,business,1687528800.0,56,560,LAN589002,300000,72,5880,4,Central Area,3000,2703,100000,12.1,420,293877,0,302703,1,159,560,5880,0,5880,0,RTGS,1695340800.0,Insurer,Missing,Missing,0,UTRIN6250385,1,56,560,293877,Cash,1687996800.0,Customer,520,0,3980736621,BANK0009510,Missing,Missing,0,UTROUT7253992,1,pending,56,520,611.0,1694044800.0,100000,neft,ADV622170,Short term vehicle modification,560,Not Recovered,0,1691449200.0,1688857200.0,0.0,Likely Approved,36,3,0.0196,0.3333333333333333,1.0,0.0
560,56,213,FN-2025-00056,1687564800.0,New Vehicle,Under Process,520,611.0,1687615200.0,1687788000.0,56,Surat,Gujarat,395003,business,1687528800.0,56,560,LAN589002,300000,72,5880,4,Central Area,3000,2703,100000,12.1,420,293877,0,302703,1,160,560,5880,0,5880,0,DD,1697932800.0,Insurer,Missing,Missing,0,Missing,1,56,560,293877,Cash,1687996800.0,Customer,520,0,3980736621,BANK0009510,Missing,Missing,0,UTROUT7253992,1,pending,56,520,611.0,1694044800.0,100000,neft,ADV622170,Short term vehicle modification,560,Not Recovered,0,1691449200.0,1688857200.0,0.0,Likely Approved,36,3,0.0196,0.3333333333333333,1.0,0.0
570,57,213,FN-2025-00057,1691107200.0,New Vehicle,Under Process,506,615.0,1690801200.0,1691060400.0,57,Jodhpur,Rajasthan,342001,business,1690714800.0,57,570,LAN771112,800000,36,26407,1,Central Area,8000,4724,0,11.57,3166,784110,10000,804724,2,161,570,26407,26407,0,0,NEFT,1693353600.0,Insurer,Missing,Missing,0,UTRIN3809837,2,57,570,784110,DD,1691193600.0,Dealer,506,615,3453514582,BANK0001979,HDFC Bank,Corporate Branch,784110,Missing,2,completed,57,506,615.0,1672617600.0,150000,neft,ADV986888,Dealer commission advance,570,Partially Recovered,81376,1672700400.0,1672866000.0,0.0,Needs Manual Review,34,2,0.03300875,0.1875,0.0,54.25066666666667
570,57,213,FN-2025-00057,1691107200.0,New Vehicle,Under Process,506,615.0,1690801200.0,1691060400.0,57,Jodhpur,Rajasthan,342001,business,1690714800.0,57,570,LAN771112,800000,36,26407,1,Central Area,8000,4724,0,11.57,3166,784110,10000,804724,2,162,570,26407,26407,0,0,Cash,1695945600.0,Bank,Missing,Missing,0,Missing,2,57,570,784110,DD,1691193600.0,Dealer,506,615,3453514582,BANK0001979,HDFC Bank,Corporate Branch,784110,Missing,2,completed,57,506,615.0,1672617600.0,150000,neft,ADV986888,Dealer commission advance,570,Partially Recovered,81376,1672700400.0,1672866000.0,0.0,Needs Manual Review,34,2,0.03300875,0.1875,0.0,54.25066666666667
570,57,213,FN-2025-00057,1691107200.0,New Vehicle,Under Process,506,615.0,1690801200.0,1691060400.0,57,Jodhpur,Rajasthan,342001,business,1690714800.0,57,570,LAN771112,800000,36,26407,1,Central Area,8000,4724,0,11.57,3166,784110,10000,804724,2,163,570,26407,25715,692,0,RTGS,1698537600.0,Bank,Missing,Missing,0,UTRIN9669861,2,57,570,784110,DD,1691193600.0,Dealer,506,615,3453514582,BANK0001979,HDFC Bank,Corporate Branch,784110,Missing,2,completed,57,506,615.0,1672617600.0,150000,neft,ADV986888,Dealer commission advance,570,Partially Recovered,81376,1672700400.0,1672866000.0,0.0,Needs Manual Review,34,2,0.03300875,0.1875,0.026205172870829706,54.25066666666667
580,58,209,FN-2024-00058,1697500800.0,Used Vehicle,Disbursed,516,610.0,1697482800.0,1697828400.0,58,Nagpur,Maharashtra,440001,individual,1697396400.0,58,580,LAN181918,1200000,60,26681,9,Approved Area,12000,1165,200000,11.98,3927,1182908,0,1201165,2,164,580,26681,26681,0,0,UPI,1700006400.0,Customer,Missing,Missing,0,UTRIN6698706,2,58,580,1182908,DD,1697846400.0,Dealer,516,610,4621186982,BANK0001181,Missing,Missing,0,UTROUT9674209,2,pending,58,516,610.0,1672617600.0,20000,imps,ADV141987,Short term vehicle modification,580,Partially Recovered,13511,1672700400.0,1672866000.0,0.0,Needs Manual Review,32,3,0.022234166666666666,0.016666666666666666,0.0,67.55499999999999
580,58,209,FN-2024-00058,1697500800.0,Used Vehicle,Disbursed,516,610.0,1697482800.0,1697828400.0,58,Nagpur,Maharashtra,440001,individual,1697396400.0,58,580,LAN181918,1200000,60,26681,9,Approved Area,12000,1165,200000,11.98,3927,1182908,0,1201165,2,165,580,26681,25697,984,0,Cheque,1702598400.0,Customer,Missing,Missing,0,UTRIN9975441,2,58,580,1182908,DD,1697846400.0,Dealer,516,610,4621186982,BANK0001181,Missing,Missing,0,UTROUT9674209,2,pending,58,516,610.0,1672617600.0,20000,imps,ADV141987,Short term vehicle modification,580,Partially Recovered,13511,1672700400.0,1672866000.0,0.0,Needs Manual Review,32,3,0.022234166666666666,0.016666666666666666,0.03688017690491361,67.55499999999999
590,59,207,FN-2026-00059,1691193600.0,Renewal,Under Process,519,611.0,1691157600.0,1691503200.0,59,Nagpur,Maharashtra,440001,business,1691071200.0,59,590,LAN447553,300000,48,7851,9,Central Area,3000,1414,0,11.67,1195,294391,10000,301414,3,166,590,7851,7851,0,0,RTGS,1693699200.0,Customer,State Bank of India,Main Branch,7851,Missing,3,59,590,294391,RTGS,1691539200.0,Other,519,0,8290725484,BANK0007308,Missing,Missing,0,UTROUT1342823,3,completed,59,519,611.0,1672617600.0,50000,rtgs,ADV970504,Emergency inventory pooling,590,Partially Recovered,30458,1672700400.0,1672866000.0,0.0,Likely Approved,34,0,0.02617,0.16666666666666666,0.0,60.916000000000004
590,59,207,FN-2026-00059,1691193600.0,Renewal,Under Process,519,611.0,1691157600.0,1691503200.0,59,Nagpur,Maharashtra,440001,business,1691071200.0,59,590,LAN447553,300000,48,7851,9,Central Area,3000,1414,0,11.67,1195,294391,10000,301414,3,167,590,7851,7851,0,0,RTGS,1696291200.0,Insurer,Missing,Missing,0,UTRIN3593308,3,59,590,294391,RTGS,1691539200.0,Other,519,0,8290725484,BANK0007308,Missing,Missing,0,UTROUT1342823,3,completed,59,519,611.0,1672617600.0,50000,rtgs,ADV970504,Emergency inventory pooling,590,Partially Recovered,30458,1672700400.0,1672866000.0,0.0,Likely Approved,34,0,0.02617,0.16666666666666666,0.0,60.916000000000004
590,59,207,FN-2026-00059,1691193600.0,Renewal,Under Process,519,611.0,1691157600.0,1691503200.0,59,Nagpur,Maharashtra,440001,business,1691071200.0,59,590,LAN447553,300000,48,7851,9,Central Area,3000,1414,0,11.67,1195,294391,10000,301414,3,168,590,7851,6310,1541,0,Cash,1698883200.0,Other,Missing,Missing,0,UTRIN9046216,3,59,590,294391,RTGS,1691539200.0,Other,519,0,8290725484,BANK0007308,Missing,Missing,0,UTROUT1342823,3,completed,59,519,611.0,1672617600.0,50000,rtgs,ADV970504,Emergency inventory pooling,590,Partially Recovered,30458,1672700400.0,1672866000.0,0.0,Likely Approved,34,0,0.02617,0.16666666666666666,0.19628072856960896,60.916000000000004
590,59,207,FN-2026-00059,1691193600.0,Renewal,Under Process,519,611.0,1691157600.0,1691503200.0,59,Nagpur,Maharashtra,440001,business,1691071200.0,59,590,LAN447553,300000,48,7851,9,Central Area,3000,1414,0,11.67,1195,294391,10000,301414,3,169,590,7851,7851,0,0,UPI,1701475200.0,Insurer,Missing,Missing,0,UTRIN5632373,3,59,590,294391,RTGS,1691539200.0,Other,519,0,8290725484,BANK0007308,Missing,Missing,0,UTROUT1342823,3,completed,59,519,611.0,1672617600.0,50000,rtgs,ADV970504,Emergency inventory pooling,590,Partially Recovered,30458,1672700400.0,1672866000.0,0.0,Likely Approved,34,0,0.02617,0.16666666666666666,0.0,60.916000000000004
600,60,213,FN-2024-00060,1682121600.0,Renewal,Draft,514,603.0,1682179200.0,1682438400.0,60,Jaipur,Rajasthan,302001,business,1682092800.0,60,600,LAN688869,1200000,60,25449,9,Central Area,12000,3134,100000,9.92,3041,1181825,0,1203134,2,170,600,25449,25449,0,0,DD,1684713600.0,Bank,Missing,Missing,0,UTRIN2610184,2,60,600,1181825,UPI,1682553600.0,Broker,514,603,6855504679,BANK0008018,Missing,Missing,0,UTROUT1558114,2,completed,60,514,603.0,1688515200.0,20000,neft,ADV888887,Insurance premium advance,600,Fully Recovered,20000,1685991600.0,1683399600.0,0.0,Needs Manual Review,38,3,0.0212075,0.016666666666666666,0.0,100.0
600,60,213,FN-2024-00060,1682121600.0,Renewal,Draft,514,603.0,1682179200.0,1682438400.0,60,Jaipur,Rajasthan,302001,business,1682092800.0,60,600,LAN688869,1200000,60,25449,9,Central Area,12000,3134,100000,9.92,3041,1181825,0,1203134,2,171,600,25449,25449,0,0,NEFT,1687305600.0,Insurer,HDFC Bank,Main Branch,25449,Missing,2,60,600,1181825,UPI,1682553600.0,Broker,514,603,6855504679,BANK0008018,Missing,Missing,0,UTROUT1558114,2,completed,60,514,603.0,1688515200.0,20000,neft,ADV888887,Insurance premium advance,600,Fully Recovered,20000,1685991600.0,1683399600.0,0.0,Needs Manual Review,38,3,0.0212075,0.016666666666666666,0.0,100.0
600,60,213,FN-2024-00060,1682121600.0,Renewal,Draft,514,603.0,1682179200.0,1682438400.0,60,Jaipur,Rajasthan,302001,business,1682092800.0,60,600,LAN688869,1200000,60,25449,9,Central Area,12000,3134,100000,9.92,3041,1181825,0,1203134,2,172,600,25449,25449,0,0,RTGS,1689897600.0,Insurer,State Bank of India,Main Branch,25449,Missing,2,60,600,1181825,UPI,1682553600.0,Broker,514,603,6855504679,BANK0008018,Missing,Missing,0,UTROUT1558114,2,completed,60,514,603.0,1688515200.0,20000,neft,ADV888887,Insurance premium advance,600,Fully Recovered,20000,1685991600.0,1683399600.0,0.0,Needs Manual Review,38,3,0.0212075,0.016666666666666666,0.0,100.0
610,61,208,FN-2024-00061,1677974400.0,Renewal,Cancelled,517,620.0,1677888000.0,1678147200.0,61,Surat,Gujarat,395003,business,1677801600.0,61,610,LAN523008,300000,60,7151,8,Central Area,3000,2337,0,15.09,2334,292329,5000,302337,1,173,610,7151,7151,0,0,Cheque,1680480000.0,Insurer,Bank of Baroda,Main Branch,7151,Missing,1,61,610,292329,RTGS,1678320000.0,Other,517,620,6360027517,BANK0005374,Missing,Missing,0,UTROUT8127058,1,completed,61,517,620.0,1672617600.0,50000,neft,ADV255716,Dealer commission advance,610,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.023836666666666666,0.16666666666666666,0.0,100.0
610,61,208,FN-2024-00061,1677974400.0,Renewal,Cancelled,517,620.0,1677888000.0,1678147200.0,61,Surat,Gujarat,395003,business,1677801600.0,61,610,LAN523008,300000,60,7151,8,Central Area,3000,2337,0,15.09,2334,292329,5000,302337,1,174,610,7151,7151,0,0,Cash,1683072000.0,Other,Punjab National Bank,Main Branch,7151,Missing,1,61,610,292329,RTGS,1678320000.0,Other,517,620,6360027517,BANK0005374,Missing,Missing,0,UTROUT8127058,1,completed,61,517,620.0,1672617600.0,50000,neft,ADV255716,Dealer commission advance,610,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.023836666666666666,0.16666666666666666,0.0,100.0
620,62,208,FN-2025-00062,1677888000.0,Used Vehicle,Draft,519,611.0,1677672000.0,1678104000.0,62,Bhopal,Madhya Pradesh,462001,business,1677585600.0,62,620,LAN940144,500000,36,17499,13,Central Area,5000,4127,0,15.68,4210,486663,0,504127,3,175,620,17499,17499,0,0,Cheque,1680220800.0,Bank,Missing,Missing,0,Missing,3,62,620,486663,RTGS,1678060800.0,Dealer,519,0,1907415046,BANK0007493,Axis Bank,Corporate Branch,486663,Missing,3,completed,62,519,611.0,1672617600.0,20000,neft,ADV250157,Emergency inventory pooling,620,Fully Recovered,20000,1672700400.0,1672866000.0,0.0,Needs Manual Review,39,1,0.034998,0.04,0.0,100.0
620,62,208,FN-2025-00062,1677888000.0,Used Vehicle,Draft,519,611.0,1677672000.0,1678104000.0,62,Bhopal,Madhya Pradesh,462001,business,1677585600.0,62,620,LAN940144,500000,36,17499,13,Central Area,5000,4127,0,15.68,4210,486663,0,504127,3,176,620,17499,17499,0,0,RTGS,1682812800.0,Bank,Missing,Missing,0,UTRIN5227221,3,62,620,486663,RTGS,1678060800.0,Dealer,519,0,1907415046,BANK0007493,Axis Bank,Corporate Branch,486663,Missing,3,completed,62,519,611.0,1672617600.0,20000,neft,ADV250157,Emergency inventory pooling,620,Fully Recovered,20000,1672700400.0,1672866000.0,0.0,Needs Manual Review,39,1,0.034998,0.04,0.0,100.0
630,63,202,FN-2025-00063,1695254400.0,Renewal,Disbursed,520,601.0,1695240000.0,1695672000.0,63,Indore,Madhya Pradesh,452001,individual,1695153600.0,63,630,LAN917163,800000,36,28319,3,Pending Area,8000,2547,0,16.49,2704,786749,10000,802547,3,177,630,28319,28319,0,0,UPI,1697760000.0,Insurer,Missing,Missing,0,UTRIN9175112,3,63,630,786749,UPI,1695600000.0,Dealer,520,601,7032502823,BANK0002970,Missing,Missing,0,UTROUT3275650,3,pending,63,520,601.0,1683676800.0,50000,upi,ADV728556,Bridge financing for trade-in,630,Not Recovered,0,1681153200.0,1678561200.0,0.0,Needs Manual Review,33,4,0.03539875,0.0625,0.0,0.0
630,63,202,FN-2025-00063,1695254400.0,Renewal,Disbursed,520,601.0,1695240000.0,1695672000.0,63,Indore,Madhya Pradesh,452001,individual,1695153600.0,63,630,LAN917163,800000,36,28319,3,Pending Area,8000,2547,0,16.49,2704,786749,10000,802547,3,178,630,28319,28319,0,0,NEFT,1700352000.0,Insurer,Missing,Missing,0,Missing,3,63,630,786749,UPI,1695600000.0,Dealer,520,601,7032502823,BANK0002970,Missing,Missing,0,UTROUT3275650,3,pending,63,520,601.0,1683676800.0,50000,upi,ADV728556,Bridge financing for trade-in,630,Not Recovered,0,1681153200.0,1678561200.0,0.0,Needs Manual Review,33,4,0.03539875,0.0625,0.0,0.0
640,64,207,FN-2026-00064,1701216000.0,New Vehicle,Cancelled,506,603.0,1701115200.0,1701979200.0,64,Jaipur,Rajasthan,302001,business,1701028800.0,64,640,LAN561228,500000,60,10749,13,Approved Area,5000,1381,100000,10.51,3144,490475,5000,501381,2,179,640,10749,10749,0,0,DD,1703635200.0,Other,Punjab National Bank,Main Branch,10749,Missing,2,64,640,490475,UPI,1701475200.0,Customer,506,603,7101558080,BANK0008788,Missing,Missing,0,UTROUT5717908,2,completed,64,506,603.0,1702339200.0,50000,upi,ADV498447,Insurance premium advance,640,Fully Recovered,50000,1699826400.0,1727820000.0,0.0,Likely Approved,30,1,0.021498,0.1,0.0,100.0
640,64,207,FN-2026-00064,1701216000.0,New Vehicle,Cancelled,506,603.0,1701115200.0,1701979200.0,64,Jaipur,Rajasthan,302001,business,1701028800.0,64,640,LAN561228,500000,60,10749,13,Approved Area,5000,1381,100000,10.51,3144,490475,5000,501381,2,180,640,10749,10749,0,0,DD,1706227200.0,Other,Missing,Missing,0,UTRIN8070928,2,64,640,490475,UPI,1701475200.0,Customer,506,603,7101558080,BANK0008788,Missing,Missing,0,UTROUT5717908,2,completed,64,506,603.0,1702339200.0,50000,upi,ADV498447,Insurance premium advance,640,Fully Recovered,50000,1699826400.0,1727820000.0,0.0,Likely Approved,30,1,0.021498,0.1,0.0,100.0
650,65,214,FN-2026-00065,1699228800.0,New Vehicle,Login,513,618.0,1698940800.0,1699804800.0,65,Indore,Madhya Pradesh,452001,individual,1698854400.0,65,650,LAN330935,300000,36,9653,1,Approved Area,3000,1796,0,9.81,3427,291777,10000,301796,1,181,650,9653,9653,0,0,UPI,1701475200.0,Insurer,Missing,Missing,0,UTRIN4293083,1,65,650,291777,RTGS,1699315200.0,Other,513,618,7145702684,BANK0004572,Missing,Missing,0,UTROUT9428560,1,pending,65,513,618.0,1672617600.0,50000,cheque,ADV602003,Insurance premium advance,650,Partially Recovered,29272,1672700400.0,1672866000.0,0.0,Likely Approved,31,0,0.032176666666666666,0.16666666666666666,0.0,58.544
650,65,214,FN-2026-00065,1699228800.0,New Vehicle,Login,513,618.0,1698940800.0,1699804800.0,65,Indore,Madhya Pradesh,452001,individual,1698854400.0,65,650,LAN330935,300000,36,9653,1,Approved Area,3000,1796,0,9.81,3427,291777,10000,301796,1,182,650,9653,7718,1935,0,Cash,1704067200.0,Insurer,Missing,Missing,0,UTRIN3122871,1,65,650,291777,RTGS,1699315200.0,Other,513,618,7145702684,BANK0004572,Missing,Missing,0,UTROUT9428560,1,pending,65,513,618.0,1672617600.0,50000,cheque,ADV602003,Insurance premium advance,650,Partially Recovered,29272,1672700400.0,1672866000.0,0.0,Likely Approved,31,0,0.032176666666666666,0.16666666666666666,0.2004558168445043,58.544
650,65,214,FN-2026-00065,1699228800.0,New Vehicle,Login,513,618.0,1698940800.0,1699804800.0,65,Indore,Madhya Pradesh,452001,individual,1698854400.0,65,650,LAN330935,300000,36,9653,1,Approved Area,3000,1796,0,9.81,3427,291777,10000,301796,1,183,650,9653,9653,0,0,NEFT,1706659200.0,Customer,Missing,Missing,0,Missing,1,65,650,291777,RTGS,1699315200.0,Other,513,618,7145702684,BANK0004572,Missing,Missing,0,UTROUT9428560,1,pending,65,513,618.0,1672617600.0,50000,cheque,ADV602003,Insurance premium advance,650,Partially Recovered,29272,1672700400.0,1672866000.0,0.0,Likely Approved,31,0,0.032176666666666666,0.16666666666666666,0.0,58.544
660,66,215,FN-2025-00066,1683504000.0,New Vehicle,Cancelled,511,607.0,1683583200.0,1683669600.0,66,Rajkot,Gujarat,360001,individual,1683496800.0,66,660,LAN537873,800000,48,21260,10,Central Area,8000,4752,100000,12.49,1725,785523,0,804752,1,184,660,21260,21260,0,0,RTGS,1686096000.0,Bank,Missing,Missing,0,UTRIN4487272,1,66,660,785523,NEFT,1683936000.0,Customer,511,607,5495502901,BANK0008712,Missing,Missing,0,UTROUT4443459,1,completed,66,511,607.0,1672617600.0,50000,neft,ADV791127,Insurance premium advance,660,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Needs Manual Review,37,3,0.026575,0.0625,0.0,100.0
660,66,215,FN-2025-00066,1683504000.0,New Vehicle,Cancelled,511,607.0,1683583200.0,1683669600.0,66,Rajkot,Gujarat,360001,individual,1683496800.0,66,660,LAN537873,800000,48,21260,10,Central Area,8000,4752,100000,12.49,1725,785523,0,804752,1,185,660,21260,21260,0,0,Cheque,1688688000.0,Insurer,Missing,Missing,0,UTRIN3504296,1,66,660,785523,NEFT,1683936000.0,Customer,511,607,5495502901,BANK0008712,Missing,Missing,0,UTROUT4443459,1,completed,66,511,607.0,1672617600.0,50000,neft,ADV791127,Insurance premium advance,660,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Needs Manual Review,37,3,0.026575,0.0625,0.0,100.0
